RegionName,ParkName,ParkType,Year,TRV
Alaska Region,Kenai Fjords NP,National Park,1919,
Alaska Region,Kenai Fjords NP,National Park,1920,
Alaska Region,Kenai Fjords NP,National Park,1921,
Alaska Region,Kenai Fjords NP,National Park,1922,
Alaska Region,Kenai Fjords NP,National Park,1923,
Alaska Region,Kenai Fjords NP,National Park,1924,
Alaska Region,Kenai Fjords NP,National Park,1925,
Alaska Region,Kenai Fjords NP,National Park,1926,
Alaska Region,Kenai Fjords NP,National Park,1927,
Alaska Region,Kenai Fjords NP,National Park,1928,
Alaska Region,Kenai Fjords NP,National Park,1929,
Alaska Region,Kenai Fjords NP,National Park,1930,
Alaska Region,Kenai Fjords NP,National Park,1931,
Alaska Region,Kenai Fjords NP,National Park,1932,
Alaska Region,Kenai Fjords NP,National Park,1933,
Alaska Region,Kenai Fjords NP,National Park,1934,
Alaska Region,Kenai Fjords NP,National Park,1935,
Alaska Region,Kenai Fjords NP,National Park,1936,
Alaska Region,Kenai Fjords NP,National Park,1937,
Alaska Region,Kenai Fjords NP,National Park,1938,
Alaska Region,Kenai Fjords NP,National Park,1939,
Alaska Region,Kenai Fjords NP,National Park,1940,
Alaska Region,Kenai Fjords NP,National Park,1941,
Alaska Region,Kenai Fjords NP,National Park,1942,
Alaska Region,Kenai Fjords NP,National Park,1943,
Alaska Region,Kenai Fjords NP,National Park,1944,
Alaska Region,Kenai Fjords NP,National Park,1945,
Alaska Region,Kenai Fjords NP,National Park,1946,
Alaska Region,Kenai Fjords NP,National Park,1947,
Alaska Region,Kenai Fjords NP,National Park,1948,
Alaska Region,Kenai Fjords NP,National Park,1949,
Alaska Region,Kenai Fjords NP,National Park,1950,
Alaska Region,Kenai Fjords NP,National Park,1951,
Alaska Region,Kenai Fjords NP,National Park,1952,
Alaska Region,Kenai Fjords NP,National Park,1953,
Alaska Region,Kenai Fjords NP,National Park,1954,
Alaska Region,Kenai Fjords NP,National Park,1955,
Alaska Region,Kenai Fjords NP,National Park,1956,
Alaska Region,Kenai Fjords NP,National Park,1957,
Alaska Region,Kenai Fjords NP,National Park,1958,
Alaska Region,Kenai Fjords NP,National Park,1959,
Alaska Region,Kenai Fjords NP,National Park,1960,
Alaska Region,Kenai Fjords NP,National Park,1961,
Alaska Region,Kenai Fjords NP,National Park,1962,
Alaska Region,Kenai Fjords NP,National Park,1963,
Alaska Region,Kenai Fjords NP,National Park,1964,
Alaska Region,Kenai Fjords NP,National Park,1965,
Alaska Region,Kenai Fjords NP,National Park,1966,
Alaska Region,Kenai Fjords NP,National Park,1967,
Alaska Region,Kenai Fjords NP,National Park,1968,
Alaska Region,Kenai Fjords NP,National Park,1969,
Alaska Region,Kenai Fjords NP,National Park,1970,
Alaska Region,Kenai Fjords NP,National Park,1971,
Alaska Region,Kenai Fjords NP,National Park,1972,
Alaska Region,Kenai Fjords NP,National Park,1973,
Alaska Region,Kenai Fjords NP,National Park,1974,
Alaska Region,Kenai Fjords NP,National Park,1975,
Alaska Region,Kenai Fjords NP,National Park,1976,
Alaska Region,Kenai Fjords NP,National Park,1977,
Alaska Region,Kenai Fjords NP,National Park,1978,
Alaska Region,Kenai Fjords NP,National Park,1979,
Alaska Region,Kenai Fjords NP,National Park,1980,
Alaska Region,Kenai Fjords NP,National Park,1981,
Alaska Region,Kenai Fjords NP,National Park,1982,16118
Alaska Region,Kenai Fjords NP,National Park,1983,24048
Alaska Region,Kenai Fjords NP,National Park,1984,30703
Alaska Region,Kenai Fjords NP,National Park,1985,35758
Alaska Region,Kenai Fjords NP,National Park,1986,54296
Alaska Region,Kenai Fjords NP,National Park,1987,60428
Alaska Region,Kenai Fjords NP,National Park,1988,59017
Alaska Region,Kenai Fjords NP,National Park,1989,75557
Alaska Region,Kenai Fjords NP,National Park,1990,66115
Alaska Region,Kenai Fjords NP,National Park,1991,107041
Alaska Region,Kenai Fjords NP,National Park,1992,108130
Alaska Region,Kenai Fjords NP,National Park,1993,189712
Alaska Region,Kenai Fjords NP,National Park,1994,209516
Alaska Region,Kenai Fjords NP,National Park,1995,230657
Alaska Region,Kenai Fjords NP,National Park,1996,274034
Alaska Region,Kenai Fjords NP,National Park,1997,306164
Alaska Region,Kenai Fjords NP,National Park,1998,263948
Alaska Region,Kenai Fjords NP,National Park,1999,290673
Alaska Region,Kenai Fjords NP,National Park,2000,254790
Alaska Region,Kenai Fjords NP,National Park,2001,262353
Alaska Region,Kenai Fjords NP,National Park,2002,251799
Alaska Region,Kenai Fjords NP,National Park,2003,243719
Alaska Region,Kenai Fjords NP,National Park,2004,244232
Alaska Region,Kenai Fjords NP,National Park,2005,258297
Alaska Region,Kenai Fjords NP,National Park,2006,251630
Alaska Region,Kenai Fjords NP,National Park,2007,284604
Alaska Region,Kenai Fjords NP,National Park,2008,272190
Alaska Region,Kenai Fjords NP,National Park,2009,218358
Alaska Region,Kenai Fjords NP,National Park,2010,297596
Alaska Region,Kenai Fjords NP,National Park,2011,346852
Alaska Region,Kenai Fjords NP,National Park,2012,281279
Alaska Region,Kenai Fjords NP,National Park,2013,283502
Alaska Region,Kenai Fjords NP,National Park,2014,270666
Alaska Region,Kenai Fjords NP,National Park,2015,296697
Alaska Region,Kenai Fjords NP,National Park,2016,346534
Alaska Region,Kenai Fjords NP,National Park,2017,303598
Alaska Region,Kenai Fjords NP,National Park,2018,321596
Alaska Region,Kenai Fjords NP,National Park,2019,356601
Alaska Region,Kenai Fjords NP,National Park,2020,115882
Alaska Region,Kobuk Valley NP,National Park,1904,
Alaska Region,Kobuk Valley NP,National Park,1905,
Alaska Region,Kobuk Valley NP,National Park,1906,
Alaska Region,Kobuk Valley NP,National Park,1907,
Alaska Region,Kobuk Valley NP,National Park,1908,
Alaska Region,Kobuk Valley NP,National Park,1909,
Alaska Region,Kobuk Valley NP,National Park,1910,
Alaska Region,Kobuk Valley NP,National Park,1911,
Alaska Region,Kobuk Valley NP,National Park,1912,
Alaska Region,Kobuk Valley NP,National Park,1913,
Alaska Region,Kobuk Valley NP,National Park,1914,
Alaska Region,Kobuk Valley NP,National Park,1915,
Alaska Region,Kobuk Valley NP,National Park,1916,
Alaska Region,Kobuk Valley NP,National Park,1917,
Alaska Region,Kobuk Valley NP,National Park,1918,
Alaska Region,Kobuk Valley NP,National Park,1919,
Alaska Region,Kobuk Valley NP,National Park,1920,
Alaska Region,Kobuk Valley NP,National Park,1921,
Alaska Region,Kobuk Valley NP,National Park,1922,
Alaska Region,Kobuk Valley NP,National Park,1923,
Alaska Region,Kobuk Valley NP,National Park,1924,
Alaska Region,Kobuk Valley NP,National Park,1925,
Alaska Region,Kobuk Valley NP,National Park,1926,
Alaska Region,Kobuk Valley NP,National Park,1927,
Alaska Region,Kobuk Valley NP,National Park,1928,
Alaska Region,Kobuk Valley NP,National Park,1929,
Alaska Region,Kobuk Valley NP,National Park,1930,
Alaska Region,Kobuk Valley NP,National Park,1931,
Alaska Region,Kobuk Valley NP,National Park,1932,
Alaska Region,Kobuk Valley NP,National Park,1933,
Alaska Region,Kobuk Valley NP,National Park,1934,
Alaska Region,Kobuk Valley NP,National Park,1935,
Alaska Region,Kobuk Valley NP,National Park,1936,
Alaska Region,Kobuk Valley NP,National Park,1937,
Alaska Region,Kobuk Valley NP,National Park,1938,
Alaska Region,Kobuk Valley NP,National Park,1939,
Alaska Region,Kobuk Valley NP,National Park,1940,
Alaska Region,Kobuk Valley NP,National Park,1941,
Alaska Region,Kobuk Valley NP,National Park,1942,
Alaska Region,Kobuk Valley NP,National Park,1943,
Alaska Region,Kobuk Valley NP,National Park,1944,
Alaska Region,Kobuk Valley NP,National Park,1945,
Alaska Region,Kobuk Valley NP,National Park,1946,
Alaska Region,Kobuk Valley NP,National Park,1947,
Alaska Region,Kobuk Valley NP,National Park,1948,
Alaska Region,Kobuk Valley NP,National Park,1949,
Alaska Region,Kobuk Valley NP,National Park,1950,
Alaska Region,Kobuk Valley NP,National Park,1951,
Alaska Region,Kobuk Valley NP,National Park,1952,
Alaska Region,Kobuk Valley NP,National Park,1953,
Alaska Region,Kobuk Valley NP,National Park,1954,
Alaska Region,Kobuk Valley NP,National Park,1955,
Alaska Region,Kobuk Valley NP,National Park,1956,
Alaska Region,Kobuk Valley NP,National Park,1957,
Alaska Region,Kobuk Valley NP,National Park,1958,
Alaska Region,Kobuk Valley NP,National Park,1959,
Alaska Region,Kobuk Valley NP,National Park,1960,
Alaska Region,Kobuk Valley NP,National Park,1961,
Alaska Region,Kobuk Valley NP,National Park,1962,
Alaska Region,Kobuk Valley NP,National Park,1963,
Alaska Region,Kobuk Valley NP,National Park,1964,
Alaska Region,Kobuk Valley NP,National Park,1965,
Alaska Region,Kobuk Valley NP,National Park,1966,
Alaska Region,Kobuk Valley NP,National Park,1967,
Alaska Region,Kobuk Valley NP,National Park,1968,
Alaska Region,Kobuk Valley NP,National Park,1969,
Alaska Region,Kobuk Valley NP,National Park,1970,
Alaska Region,Kobuk Valley NP,National Park,1971,
Alaska Region,Kobuk Valley NP,National Park,1972,
Alaska Region,Kobuk Valley NP,National Park,1973,
Alaska Region,Kobuk Valley NP,National Park,1974,
Alaska Region,Kobuk Valley NP,National Park,1975,
Alaska Region,Kobuk Valley NP,National Park,1976,
Alaska Region,Kobuk Valley NP,National Park,1977,
Alaska Region,Kobuk Valley NP,National Park,1978,
Alaska Region,Kobuk Valley NP,National Park,1979,
Alaska Region,Kobuk Valley NP,National Park,1980,
Alaska Region,Kobuk Valley NP,National Park,1981,
Alaska Region,Kobuk Valley NP,National Park,1982,3775
Alaska Region,Kobuk Valley NP,National Park,1983,2365
Alaska Region,Kobuk Valley NP,National Park,1984,1075
Alaska Region,Kobuk Valley NP,National Park,1985,1305
Alaska Region,Kobuk Valley NP,National Park,1986,1085
Alaska Region,Kobuk Valley NP,National Park,1987,230
Alaska Region,Kobuk Valley NP,National Park,1988,2275
Alaska Region,Kobuk Valley NP,National Park,1989,1970
Alaska Region,Kobuk Valley NP,National Park,1990,2586
Alaska Region,Kobuk Valley NP,National Park,1991,2795
Alaska Region,Kobuk Valley NP,National Park,1992,2829
Alaska Region,Kobuk Valley NP,National Park,1993,2816
Alaska Region,Kobuk Valley NP,National Park,1994,2781
Alaska Region,Kobuk Valley NP,National Park,1995,2781
Alaska Region,Kobuk Valley NP,National Park,1996,2781
Alaska Region,Kobuk Valley NP,National Park,1997,2781
Alaska Region,Kobuk Valley NP,National Park,1998,5550
Alaska Region,Kobuk Valley NP,National Park,1999,6309
Alaska Region,Kobuk Valley NP,National Park,2000,2646
Alaska Region,Kobuk Valley NP,National Park,2001,4217
Alaska Region,Kobuk Valley NP,National Park,2002,4046
Alaska Region,Kobuk Valley NP,National Park,2003,4006
Alaska Region,Kobuk Valley NP,National Park,2004,4744
Alaska Region,Kobuk Valley NP,National Park,2005,5037
Alaska Region,Kobuk Valley NP,National Park,2006,3005
Alaska Region,Kobuk Valley NP,National Park,2007,847
Alaska Region,Kobuk Valley NP,National Park,2008,1565
Alaska Region,Kobuk Valley NP,National Park,2009,1879
Alaska Region,Kobuk Valley NP,National Park,2010,3164
Alaska Region,Kobuk Valley NP,National Park,2011,11485
Alaska Region,Kobuk Valley NP,National Park,2012,29550
Alaska Region,Kobuk Valley NP,National Park,2013,16875
Alaska Region,Kobuk Valley NP,National Park,2014,0
Alaska Region,Kobuk Valley NP,National Park,2015,0
Alaska Region,Kobuk Valley NP,National Park,2016,15500
Alaska Region,Kobuk Valley NP,National Park,2017,15500
Alaska Region,Kobuk Valley NP,National Park,2018,14937
Alaska Region,Kobuk Valley NP,National Park,2019,15766
Alaska Region,Kobuk Valley NP,National Park,2020,11185
Alaska Region,Lake Clark NP & PRES,National Park,1904,
Alaska Region,Lake Clark NP & PRES,National Park,1905,
Alaska Region,Lake Clark NP & PRES,National Park,1906,
Alaska Region,Lake Clark NP & PRES,National Park,1907,
Alaska Region,Lake Clark NP & PRES,National Park,1908,
Alaska Region,Lake Clark NP & PRES,National Park,1909,
Alaska Region,Lake Clark NP & PRES,National Park,1910,
Alaska Region,Lake Clark NP & PRES,National Park,1911,
Alaska Region,Lake Clark NP & PRES,National Park,1912,
Alaska Region,Lake Clark NP & PRES,National Park,1913,
Alaska Region,Lake Clark NP & PRES,National Park,1914,
Alaska Region,Lake Clark NP & PRES,National Park,1915,
Alaska Region,Lake Clark NP & PRES,National Park,1916,
Alaska Region,Lake Clark NP & PRES,National Park,1917,
Alaska Region,Lake Clark NP & PRES,National Park,1918,
Alaska Region,Lake Clark NP & PRES,National Park,1919,
Alaska Region,Lake Clark NP & PRES,National Park,1920,
Alaska Region,Lake Clark NP & PRES,National Park,1921,
Alaska Region,Lake Clark NP & PRES,National Park,1922,
Alaska Region,Lake Clark NP & PRES,National Park,1923,
Alaska Region,Lake Clark NP & PRES,National Park,1924,
Alaska Region,Lake Clark NP & PRES,National Park,1925,
Alaska Region,Lake Clark NP & PRES,National Park,1926,
Alaska Region,Lake Clark NP & PRES,National Park,1927,
Alaska Region,Lake Clark NP & PRES,National Park,1928,
Alaska Region,Lake Clark NP & PRES,National Park,1929,
Alaska Region,Lake Clark NP & PRES,National Park,1930,
Alaska Region,Lake Clark NP & PRES,National Park,1931,
Alaska Region,Lake Clark NP & PRES,National Park,1932,
Alaska Region,Lake Clark NP & PRES,National Park,1933,
Alaska Region,Lake Clark NP & PRES,National Park,1934,
Alaska Region,Lake Clark NP & PRES,National Park,1935,
Alaska Region,Lake Clark NP & PRES,National Park,1936,
Alaska Region,Lake Clark NP & PRES,National Park,1937,
Alaska Region,Lake Clark NP & PRES,National Park,1938,
Alaska Region,Lake Clark NP & PRES,National Park,1939,
Alaska Region,Lake Clark NP & PRES,National Park,1940,
Alaska Region,Lake Clark NP & PRES,National Park,1941,
Alaska Region,Lake Clark NP & PRES,National Park,1942,
Alaska Region,Lake Clark NP & PRES,National Park,1943,
Alaska Region,Lake Clark NP & PRES,National Park,1944,
Alaska Region,Lake Clark NP & PRES,National Park,1945,
Alaska Region,Lake Clark NP & PRES,National Park,1946,
Alaska Region,Lake Clark NP & PRES,National Park,1947,
Alaska Region,Lake Clark NP & PRES,National Park,1948,
Alaska Region,Lake Clark NP & PRES,National Park,1949,
Alaska Region,Lake Clark NP & PRES,National Park,1950,
Alaska Region,Lake Clark NP & PRES,National Park,1951,
Alaska Region,Lake Clark NP & PRES,National Park,1952,
Alaska Region,Lake Clark NP & PRES,National Park,1953,
Alaska Region,Lake Clark NP & PRES,National Park,1954,
Alaska Region,Lake Clark NP & PRES,National Park,1955,
Alaska Region,Lake Clark NP & PRES,National Park,1956,
Alaska Region,Lake Clark NP & PRES,National Park,1957,
Alaska Region,Lake Clark NP & PRES,National Park,1958,
Alaska Region,Lake Clark NP & PRES,National Park,1959,
Alaska Region,Lake Clark NP & PRES,National Park,1960,
Alaska Region,Lake Clark NP & PRES,National Park,1961,
Alaska Region,Lake Clark NP & PRES,National Park,1962,
Alaska Region,Lake Clark NP & PRES,National Park,1963,
Alaska Region,Lake Clark NP & PRES,National Park,1964,
Alaska Region,Lake Clark NP & PRES,National Park,1965,
Alaska Region,Lake Clark NP & PRES,National Park,1966,
Alaska Region,Lake Clark NP & PRES,National Park,1967,
Alaska Region,Lake Clark NP & PRES,National Park,1968,
Alaska Region,Lake Clark NP & PRES,National Park,1969,
Alaska Region,Lake Clark NP & PRES,National Park,1970,
Alaska Region,Lake Clark NP & PRES,National Park,1971,
Alaska Region,Lake Clark NP & PRES,National Park,1972,
Alaska Region,Lake Clark NP & PRES,National Park,1973,
Alaska Region,Lake Clark NP & PRES,National Park,1974,
Alaska Region,Lake Clark NP & PRES,National Park,1975,
Alaska Region,Lake Clark NP & PRES,National Park,1976,
Alaska Region,Lake Clark NP & PRES,National Park,1977,
Alaska Region,Lake Clark NP & PRES,National Park,1978,
Alaska Region,Lake Clark NP & PRES,National Park,1979,
Alaska Region,Lake Clark NP & PRES,National Park,1980,
Alaska Region,Lake Clark NP & PRES,National Park,1981,
Alaska Region,Lake Clark NP & PRES,National Park,1982,10440
Alaska Region,Lake Clark NP & PRES,National Park,1983,12332
Alaska Region,Lake Clark NP & PRES,National Park,1984,12505
Alaska Region,Lake Clark NP & PRES,National Park,1985,12701
Alaska Region,Lake Clark NP & PRES,National Park,1986,13611
Alaska Region,Lake Clark NP & PRES,National Park,1987,16418
Alaska Region,Lake Clark NP & PRES,National Park,1988,18863
Alaska Region,Lake Clark NP & PRES,National Park,1989,14879
Alaska Region,Lake Clark NP & PRES,National Park,1990,10196
Alaska Region,Lake Clark NP & PRES,National Park,1991,4133
